relative_path,filename,task,split,index,tumor_code,tumor_label,plane_code,plane_label,sequence,is_mask,linked_image,width,height,file_size_bytes,sha256
segmentation_task\train\masks\brisc2025_train_01598_me_co_t1.png,brisc2025_train_01598_me_co_t1.png,segmentation,train,1598,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01598_me_co_t1.jpg,512,512,2148,9d04109a06792e9f97ad87ef616dd4280ff0f01fd12dbb1969b5b4bb550e4f51
segmentation_task\train\masks\brisc2025_train_01599_me_co_t1.png,brisc2025_train_01599_me_co_t1.png,segmentation,train,1599,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01599_me_co_t1.jpg,512,512,1990,cf945ffcb71d9a4c48edf8a2a1dbe752483241b48fcb98e36460c38a29c76a84
segmentation_task\train\masks\brisc2025_train_01600_me_co_t1.png,brisc2025_train_01600_me_co_t1.png,segmentation,train,1600,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01600_me_co_t1.jpg,512,512,1595,7c0ad8a46ca29a8ed99e373c1b8f8e323b0f54f50be8ca0b656cd8489b6c7d8c
segmentation_task\train\masks\brisc2025_train_01601_me_co_t1.png,brisc2025_train_01601_me_co_t1.png,segmentation,train,1601,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01601_me_co_t1.jpg,512,512,1386,ce30319d34e1f28c627c3bcd72cc30e8a9b3cc04e36dfcad2cd1f2836cb012a1
segmentation_task\train\masks\brisc2025_train_01602_me_co_t1.png,brisc2025_train_01602_me_co_t1.png,segmentation,train,1602,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01602_me_co_t1.jpg,512,512,1236,801a8bf4f12aee79bbc034ca85515dcfff4113fc592a1242c11758f2da5a4a12
segmentation_task\train\masks\brisc2025_train_01603_me_co_t1.png,brisc2025_train_01603_me_co_t1.png,segmentation,train,1603,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01603_me_co_t1.jpg,512,512,1516,22dd2b08bea8082d48f639c4a8cb8aab6b5ff44814ed792461857cd0288fe992
segmentation_task\train\masks\brisc2025_train_01604_me_co_t1.png,brisc2025_train_01604_me_co_t1.png,segmentation,train,1604,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01604_me_co_t1.jpg,512,512,1626,d8df1c2c04a5c2c51c67bae65346b09944bafe75be7aeae970fe3dc07496c8e7
segmentation_task\train\masks\brisc2025_train_01605_me_co_t1.png,brisc2025_train_01605_me_co_t1.png,segmentation,train,1605,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01605_me_co_t1.jpg,512,512,1634,e64bcd923d46616ba515edbad0093e902788292fc871a8241b7fec57c64c13d3
segmentation_task\train\masks\brisc2025_train_01606_me_co_t1.png,brisc2025_train_01606_me_co_t1.png,segmentation,train,1606,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01606_me_co_t1.jpg,512,512,1766,43ca03960a69526c7b6c43a14985f78d7a6cff5042327989b4e888907166fa9f
segmentation_task\train\masks\brisc2025_train_01607_me_co_t1.png,brisc2025_train_01607_me_co_t1.png,segmentation,train,1607,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01607_me_co_t1.jpg,512,512,1207,33836297f18e1e90d3196d2b30516932ab1382fbe24f418133e0b059c02c61b3
segmentation_task\train\masks\brisc2025_train_01608_me_co_t1.png,brisc2025_train_01608_me_co_t1.png,segmentation,train,1608,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01608_me_co_t1.jpg,507,362,722,b35d24dd1d5e5bb5204edb55d93cf268e957c8daf563b707aaadbd13bbae9138
segmentation_task\train\masks\brisc2025_train_01609_me_co_t1.png,brisc2025_train_01609_me_co_t1.png,segmentation,train,1609,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01609_me_co_t1.jpg,497,320,722,59c021aa15e200c2276f75e9d557fe35ebc4580351a2616dc7d98b3b0bd67a62
segmentation_task\train\masks\brisc2025_train_01610_me_co_t1.png,brisc2025_train_01610_me_co_t1.png,segmentation,train,1610,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01610_me_co_t1.jpg,512,512,1287,0a59ae727c81664516d592fade2214e8324b6749a8c168d6ab4f7d492e2615b7
segmentation_task\train\masks\brisc2025_train_01611_me_co_t1.png,brisc2025_train_01611_me_co_t1.png,segmentation,train,1611,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01611_me_co_t1.jpg,512,512,1757,03c966c6d5d065ac9a3d53f5629bd553803ded93b8f16282b8a1c34d8252334c
segmentation_task\train\masks\brisc2025_train_01612_me_co_t1.png,brisc2025_train_01612_me_co_t1.png,segmentation,train,1612,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01612_me_co_t1.jpg,512,512,1662,0d372d180b65bfa8bb2310c9d406cace4bd0f25eec1ed5f7bd7925f6e4c963c3
segmentation_task\train\masks\brisc2025_train_01613_me_co_t1.png,brisc2025_train_01613_me_co_t1.png,segmentation,train,1613,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01613_me_co_t1.jpg,512,512,1890,d67cf1f0f1832640f190597a2093a190f6ea1c81650fae2df9ab0ebac192189e
segmentation_task\train\masks\brisc2025_train_01614_me_co_t1.png,brisc2025_train_01614_me_co_t1.png,segmentation,train,1614,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01614_me_co_t1.jpg,512,512,1742,06f9579d6adeddb3d70a785bddcfb54433b180a8788ba37a24e8bb0c5fa0d5e3
segmentation_task\train\masks\brisc2025_train_01615_me_co_t1.png,brisc2025_train_01615_me_co_t1.png,segmentation,train,1615,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01615_me_co_t1.jpg,512,512,1582,353336aaef6c7a7da435bf86a9338fd04f860f9ce12855d4a6441f9aaf9a9f74
segmentation_task\train\masks\brisc2025_train_01616_me_co_t1.png,brisc2025_train_01616_me_co_t1.png,segmentation,train,1616,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01616_me_co_t1.jpg,512,512,1300,7b614e898c5fc71bdc8280182b119e456c465b3f12def86508270d3fe19b9609
segmentation_task\train\masks\brisc2025_train_01617_me_co_t1.png,brisc2025_train_01617_me_co_t1.png,segmentation,train,1617,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01617_me_co_t1.jpg,512,512,1654,82ddb159ff91a96de13ddd0bf6058bdd271be26e9964d468bb948af38a503a39
segmentation_task\train\masks\brisc2025_train_01618_me_co_t1.png,brisc2025_train_01618_me_co_t1.png,segmentation,train,1618,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01618_me_co_t1.jpg,512,512,1928,33db9054baafa1069e6884b6afa7cc2a84a65ac12ccc0a909e7f00f894f5c109
segmentation_task\train\masks\brisc2025_train_01619_me_co_t1.png,brisc2025_train_01619_me_co_t1.png,segmentation,train,1619,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01619_me_co_t1.jpg,512,512,1576,fa93d8b8bb9ab97963a10c853c7d6fe15f2abcd104850773fd08c2dffee17c11
segmentation_task\train\masks\brisc2025_train_01620_me_co_t1.png,brisc2025_train_01620_me_co_t1.png,segmentation,train,1620,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01620_me_co_t1.jpg,512,512,2038,fc511c9b5c0223f7df660be503718effe5a8359abe851805b621473a877e7518
segmentation_task\train\masks\brisc2025_train_01621_me_co_t1.png,brisc2025_train_01621_me_co_t1.png,segmentation,train,1621,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01621_me_co_t1.jpg,512,512,1928,8a4ce458c0b27e4f900c9ad4a9ad28033e7e3f0127695018d95846e9c46cb4fd
segmentation_task\train\masks\brisc2025_train_01622_me_co_t1.png,brisc2025_train_01622_me_co_t1.png,segmentation,train,1622,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01622_me_co_t1.jpg,512,512,1461,c2b420185f4c5ca531e1086ded3b735352de4c5d67e7e2e6b427968570beefc3
segmentation_task\train\masks\brisc2025_train_01623_me_co_t1.png,brisc2025_train_01623_me_co_t1.png,segmentation,train,1623,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01623_me_co_t1.jpg,512,512,1904,503d65218ab48bf8c3f3d4ad85d666bfbcc2d0a4add2329d214b12e9c2587631
segmentation_task\train\masks\brisc2025_train_01624_me_co_t1.png,brisc2025_train_01624_me_co_t1.png,segmentation,train,1624,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01624_me_co_t1.jpg,512,512,1576,09dd8a832b3c2e313f9121e9cc7ae89b340406eb14924ed7e8f2b8b2374ff27f
segmentation_task\train\masks\brisc2025_train_01625_me_co_t1.png,brisc2025_train_01625_me_co_t1.png,segmentation,train,1625,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01625_me_co_t1.jpg,512,512,1558,23d5a5170cbe9802c1a4c6d2d6742951f2f2b304685064315badecf1efdcb899
segmentation_task\train\masks\brisc2025_train_01626_me_co_t1.png,brisc2025_train_01626_me_co_t1.png,segmentation,train,1626,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01626_me_co_t1.jpg,512,512,2287,fa8eb9ddf0bb3d31a10b4328af8749f5989f78d324e7a339d06a75aed9f205a4
segmentation_task\train\masks\brisc2025_train_01627_me_co_t1.png,brisc2025_train_01627_me_co_t1.png,segmentation,train,1627,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01627_me_co_t1.jpg,512,512,2264,868be02dc9d78998abecc95af4aa2e4749ec7620de8dc80c16b6b9877574483f
segmentation_task\train\masks\brisc2025_train_01628_me_co_t1.png,brisc2025_train_01628_me_co_t1.png,segmentation,train,1628,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01628_me_co_t1.jpg,512,512,2257,23f706878161e5c2e4336f8f833018e903df6fc45390f86be69d9c1b09377443
segmentation_task\train\masks\brisc2025_train_01629_me_co_t1.png,brisc2025_train_01629_me_co_t1.png,segmentation,train,1629,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01629_me_co_t1.jpg,512,512,2226,4312876cd72e9c1857f53f5aed01a85b539e9becc5970babdab207ab77d2179b
segmentation_task\train\masks\brisc2025_train_01630_me_co_t1.png,brisc2025_train_01630_me_co_t1.png,segmentation,train,1630,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01630_me_co_t1.jpg,512,512,1603,0e1c60a50eaf2eba0bc7ab96b65ce3c1b109299f5e4ca6600ba5be73eaa96ff6
segmentation_task\train\masks\brisc2025_train_01631_me_co_t1.png,brisc2025_train_01631_me_co_t1.png,segmentation,train,1631,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01631_me_co_t1.jpg,512,512,1699,bb6b26cc7e02f2e851349574cf11a582fde1e94555c905b4ccb26dd8f64a1487
segmentation_task\train\masks\brisc2025_train_01632_me_co_t1.png,brisc2025_train_01632_me_co_t1.png,segmentation,train,1632,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01632_me_co_t1.jpg,512,512,2564,39d8c8dee14668343fd133490383116a66e201c0e974c2cb86a7591995ef8467
segmentation_task\train\masks\brisc2025_train_01633_me_co_t1.png,brisc2025_train_01633_me_co_t1.png,segmentation,train,1633,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01633_me_co_t1.jpg,512,512,2391,612e8012392017aed81faa52992d4cde7c3bfa42ff617511e9ef7ced18f077b8
segmentation_task\train\masks\brisc2025_train_01634_me_co_t1.png,brisc2025_train_01634_me_co_t1.png,segmentation,train,1634,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01634_me_co_t1.jpg,512,512,1973,447e1cbb6f1eb834286de6534ebe014ced41a42e780c3a52438b48d23059f1f6
segmentation_task\train\masks\brisc2025_train_01635_me_co_t1.png,brisc2025_train_01635_me_co_t1.png,segmentation,train,1635,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01635_me_co_t1.jpg,512,512,1857,31a500ac6eff0898884bf8e1b49ca12ebe36ba8c99606de52dd16dd058e76750
segmentation_task\train\masks\brisc2025_train_01636_me_co_t1.png,brisc2025_train_01636_me_co_t1.png,segmentation,train,1636,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01636_me_co_t1.jpg,512,512,1673,355bc601e5c46e1b0a2d13fb10ea4e1982417dabba56c3b016b6064c4c354d6a
segmentation_task\train\masks\brisc2025_train_01637_me_co_t1.png,brisc2025_train_01637_me_co_t1.png,segmentation,train,1637,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01637_me_co_t1.jpg,512,512,1219,77d79ef86dcc80dc72dd9e871cb98b8f26a75d4fa3d1b7984b93e6386a173457
segmentation_task\train\masks\brisc2025_train_01638_me_co_t1.png,brisc2025_train_01638_me_co_t1.png,segmentation,train,1638,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01638_me_co_t1.jpg,512,512,1538,98a1b009711dccc774d16d9a3c10efe697e8e90605f882860978b3129fb444a0
segmentation_task\train\masks\brisc2025_train_01639_me_co_t1.png,brisc2025_train_01639_me_co_t1.png,segmentation,train,1639,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01639_me_co_t1.jpg,512,512,1111,59ecc3752a4f11c73cc16de768454f65179dbd3fba1efa41de829a96c93faace
segmentation_task\train\masks\brisc2025_train_01640_me_co_t1.png,brisc2025_train_01640_me_co_t1.png,segmentation,train,1640,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01640_me_co_t1.jpg,512,512,1358,db4d107ddc246fbeb5e1a8eb9710283afe4870fed190275bf285081674d9cc32
segmentation_task\train\masks\brisc2025_train_01641_me_co_t1.png,brisc2025_train_01641_me_co_t1.png,segmentation,train,1641,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01641_me_co_t1.jpg,512,512,945,bab99caf2e03580cd192d0bce11341fe093c8f99dd937d4bfb9c7723be076dbd
segmentation_task\train\masks\brisc2025_train_01642_me_co_t1.png,brisc2025_train_01642_me_co_t1.png,segmentation,train,1642,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01642_me_co_t1.jpg,512,512,1535,5ea0824d708198316a607a79ad939e4f8d31f3379643b205eb79d078bd5467e9
segmentation_task\train\masks\brisc2025_train_01643_me_co_t1.png,brisc2025_train_01643_me_co_t1.png,segmentation,train,1643,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01643_me_co_t1.jpg,512,512,1815,94deb361958a29e5c8654f7df4be593fcd2388ba0942bacd5e4c26118f689ffb
segmentation_task\train\masks\brisc2025_train_01644_me_co_t1.png,brisc2025_train_01644_me_co_t1.png,segmentation,train,1644,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01644_me_co_t1.jpg,512,512,1820,705826fc16eb4ed407e0a3725c2db55cbef0cff177230d78e70d1eae734cbb7e
segmentation_task\train\masks\brisc2025_train_01645_me_co_t1.png,brisc2025_train_01645_me_co_t1.png,segmentation,train,1645,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01645_me_co_t1.jpg,512,512,1642,597589d0b75b6c822cba5066c3d1b6bb8eb38cbc8336c60d765ac6db35e8378c
segmentation_task\train\masks\brisc2025_train_01646_me_co_t1.png,brisc2025_train_01646_me_co_t1.png,segmentation,train,1646,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01646_me_co_t1.jpg,512,512,2234,9509c0b9c9f7ff9968400a78ab853ee91b4d349bf0973a56ea7b586ab91ad4e7
segmentation_task\train\masks\brisc2025_train_01647_me_co_t1.png,brisc2025_train_01647_me_co_t1.png,segmentation,train,1647,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01647_me_co_t1.jpg,512,512,2490,24dec9e0aafb5a64d691124542d2377c4ba7ffe4f7e126291884e4cd9186f31e
segmentation_task\train\masks\brisc2025_train_01648_me_co_t1.png,brisc2025_train_01648_me_co_t1.png,segmentation,train,1648,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01648_me_co_t1.jpg,512,512,2233,8f244b4446998156dbf0e297831fb873ad0ca1c2c512e7e4bd0c006ea22d9066
segmentation_task\train\masks\brisc2025_train_01649_me_co_t1.png,brisc2025_train_01649_me_co_t1.png,segmentation,train,1649,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01649_me_co_t1.jpg,512,512,2322,7a9bd171ed5f54acee0bc6255326939c750518f0b08db8c900d77acec820e546
segmentation_task\train\masks\brisc2025_train_01650_me_co_t1.png,brisc2025_train_01650_me_co_t1.png,segmentation,train,1650,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01650_me_co_t1.jpg,512,512,2844,7e0a6f05dd1100c0f31d13ad5d4861a07e8e454aa5c018d5d00378cbf8e81704
segmentation_task\train\masks\brisc2025_train_01651_me_co_t1.png,brisc2025_train_01651_me_co_t1.png,segmentation,train,1651,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01651_me_co_t1.jpg,512,512,2447,fcbdbf5430e911f57987ba12e624c62d27c9ebf566fd9965fe46355d7ddac00a
segmentation_task\train\masks\brisc2025_train_01652_me_co_t1.png,brisc2025_train_01652_me_co_t1.png,segmentation,train,1652,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01652_me_co_t1.jpg,485,510,2642,c069724191c17a1cd0f02ee330f129e63d78e4000c17af177657a8bc5ddc16de
segmentation_task\train\masks\brisc2025_train_01653_me_co_t1.png,brisc2025_train_01653_me_co_t1.png,segmentation,train,1653,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01653_me_co_t1.jpg,212,237,1119,89a6cb047e97dcb1d10a7b7c276c3c628d15761d19cb612ed6b71b8202d1018d
segmentation_task\train\masks\brisc2025_train_01654_me_co_t1.png,brisc2025_train_01654_me_co_t1.png,segmentation,train,1654,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01654_me_co_t1.jpg,262,308,1595,589c48311f1f187fa69c432e5f6f944a26da7e5126a63cd5c9aae9a99538fe75
segmentation_task\train\masks\brisc2025_train_01655_me_co_t1.png,brisc2025_train_01655_me_co_t1.png,segmentation,train,1655,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01655_me_co_t1.jpg,306,306,1842,ae4d0ebc96c8f4f91dbb844545b975ec1cc0ec1cfaf8f3392e62b2ba678990da
segmentation_task\train\masks\brisc2025_train_01656_me_co_t1.png,brisc2025_train_01656_me_co_t1.png,segmentation,train,1656,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01656_me_co_t1.jpg,374,370,2542,6da5ee70d5d7c51ffdb5e45ef48e2ff3b529b3615002e10587bfa6a955c111fa
segmentation_task\train\masks\brisc2025_train_01657_me_co_t1.png,brisc2025_train_01657_me_co_t1.png,segmentation,train,1657,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01657_me_co_t1.jpg,201,207,1436,a652ce26a924df44a61fcdb76c0be7aaa6fde1eca61fe562cae3518c6550a99c
segmentation_task\train\masks\brisc2025_train_01658_me_co_t1.png,brisc2025_train_01658_me_co_t1.png,segmentation,train,1658,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01658_me_co_t1.jpg,286,356,2054,0bcde62483f242ba87c30b918b7cfb873d738ef8e22ea4fb7fbcb9dfcd13efa5
segmentation_task\train\masks\brisc2025_train_01659_me_co_t1.png,brisc2025_train_01659_me_co_t1.png,segmentation,train,1659,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01659_me_co_t1.jpg,290,342,1718,5cf0c0ce119036e63064231f5467bec9e22323321c8bc96a7a7d1dff16e78345
segmentation_task\train\masks\brisc2025_train_01660_me_co_t1.png,brisc2025_train_01660_me_co_t1.png,segmentation,train,1660,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01660_me_co_t1.jpg,366,395,2337,c5e9fd1f9affc7b09dce7625b95925c0044e9c2cee2f6909deecffdeed21f309
segmentation_task\train\masks\brisc2025_train_01661_me_co_t1.png,brisc2025_train_01661_me_co_t1.png,segmentation,train,1661,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01661_me_co_t1.jpg,313,393,2018,17f71d986f10ffd12a7f7ba0a663f6fa5e7b05420abc9cd1d0f0ab9ba1f325a4
segmentation_task\train\masks\brisc2025_train_01662_me_co_t1.png,brisc2025_train_01662_me_co_t1.png,segmentation,train,1662,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01662_me_co_t1.jpg,330,355,947,795e8e39be85267079c8a4399fccdb0c43d0ce464134b9cffa0c7b76e1e7ddee
segmentation_task\train\masks\brisc2025_train_01663_me_co_t1.png,brisc2025_train_01663_me_co_t1.png,segmentation,train,1663,me,meningioma,co,coronal,T1,True,segmentation_task\train\images\brisc2025_train_01663_me_co_t1.jpg,442,442,1982,cb5ea12956856d4cf646a5606209c4257c47ec3217e3f344bc1598034b30507a
